TCGA-A7-A0CJ	BPTF(A)	CBX8(A)	CYC1(A)	DPP6(A)	ERAL1(A)	G6PD(A)	ITPR1(A)	KATNAL1(A)	LINC00536(A)	MRPS28(A)	MYC(A)	PAOX(D)	PARP10(A)	PHF12(A)	PRKG1(D)	PTPRN2(A)	SOX17(A)	TERT(A)	TUBD1(A)
TCGA-41-3915	CCNE1(A)	SOX17(A)
TCGA-A7-A0CE	CSMD1(D)	MCL1(A)	ODZ2(D)	SMARCA2(A)	STK11(D)	UBE3A(D)
TCGA-85-6560	ERAL1(A)	KAT6A(A)	LETM2(A)	NKX2-1(A)	PHF12(A)	WHSC1L1(A)
TCGA-D1-A0ZP	BPTF(A)	ERAL1(A)	ING5(D)	KAT6B(A)	KDM2A(A)	MRPL4(A)	MTMR3(A)	PHF12(A)	SAP30BP(A)	TERC(A)	TUBD1(A)	VDAC2(A)	ZMYND8(A)	ZNF217(A)	ZNF503-AS1(A)
TCGA-64-1678	APC(D)	ATP8A2(D)	BCL2L1(A)	BRD1(D)	BUB1B(D)	C15orf55(D)	CCND1(A)	COX4I2(A)	FAM19A5(D)	G6PD(A)	HDAC10(D)	MBIP(A)	MTCP1(A)	NKX2-1(A)	PWRN2(D)	UBE3A(D)
TCGA-AX-A2H5	BRD4(A)	CBX8(A)	CCNE1(A)	CYC1(A)	DNM2(A)	ERAL1(A)	FGFR3(A)	LETM1(A)	MIR1208(A)	MRPS18A(A)	MRPS28(A)	MTMR3(A)	MYC(A)	NOTCH3(A)	PARP10(A)	PAX8(A)	PHF12(A)	SDC3(A)	SOX17(A)	TAF4B(A)	WHSC1(A)
TCGA-76-6656	CDKN2A(D)	EGFR(A)
TCGA-67-3770	CBX8(A)	TERT(A)
TCGA-67-3773	CCND3(A)	TFEB(A)
TCGA-67-3774	ALDH2(D)	ANKS1B(D)	BCL7A(D)	BTG1(D)	CCND2(D)	CDK4(A)	CDKN1B(D)	ETV6(D)	MDM2(A)	PTPN11(D)	SH2B3(D)	ZNF217(A)	ZNF384(D)
TCGA-AX-A2HF	BDH1(A)	C14orf166B(A)	CAMTA1(D)	CCNE1(A)	CREB3L1(A)	DNM2(A)	EGFEM1P(A)	ERBB2(A)	ERRFI1(D)	FOSL2(A)	MECOM(A)	PRDM16(D)	RPL22(D)	SDC3(A)	TERC(A)	TNFRSF14(D)
TCGA-13-0755	CYC1(A)	MYC(A)	NSD1(A)	PARP10(A)	PRELID1(A)
TCGA-13-0751	BDH1(A)	BRCA1(D)	CBX8(A)	CCNE1(A)	CDK4(A)	CYC1(A)	ERAL1(A)	LETM2(A)	LINC00536(A)	MECOM(A)	MRPS28(A)	MYC(A)	PAF1(A)	PARP10(A)	PHF12(A)	PLB1(A)	SAMD4B(A)	SOX2(A)	TERC(A)	WHSC1L1(A)
TCGA-44-5643	BDH1(A)	SOX2(A)	TERC(A)
TCGA-06-0145	CDK4(A)	EGFR(A)
TCGA-06-0142	EGFR(A)
TCGA-06-0140	MDM2(A)
TCGA-51-4079	ARNT(A)	BCL11A(A)	BDH1(A)	MCL1(A)	MUC1(A)	REL(A)	SOX2(A)	TAF4B(A)	TERC(A)	TPM3(A)	XPO1(A)
TCGA-25-1319	ARHGAP35(D)	BSPH1(D)	IGF1R(A)	INTS4(A)	LINC00536(A)	MYC(A)	MYCL1(A)	STK11(D)	SYNM(A)	TCF3(D)	USP35(A)	ZNF132(D)
TCGA-25-1318	CDH1(D)	CHD1(D)	CYC1(A)	LINC00536(A)	MECOM(A)	MYC(A)	PARP10(A)	PDE4D(D)	PIK3R1(D)	TERC(A)	WWOX(D)
TCGA-25-1315	BRAF(A)	BRD4(A)	C1orf31(A)	CARD11(D)	CBX8(A)	CREB3L2(A)	CSMD1(D)	CSNK2A1(A)	DPP6(A)	ERRFI1(D)	EZH2(A)	FAT1(D)	FGFR3(A)	KIAA1549(A)	LETM1(A)	LINC00290(D)	MDM4(A)	MLL3(A)	MRPL4(A)	MYCL1(A)	NOTCH3(A)	PMS2(D)	PPP2R2A(D)	PTPRN2(A)	SMYD3(A)	SUN1(D)	TET2(D)	TRIM33(D)	TUBD1(A)	UBE3A(D)	WHSC1(A)
TCGA-A5-A0GH	ACSL3(D)	PAX3(D)
TCGA-A5-A0GJ	CBX8(A)	CCND1(A)	INTS4(A)	KAT6B(A)	KDM2A(A)	PTEN(D)	VDAC2(A)	ZNF503-AS1(A)
TCGA-A5-A0G9	SMYD3(A)
TCGA-A5-A0G5	ATRN(A)	BDH1(A)	EGFEM1P(A)	ERAL1(A)	KDM2A(A)	LOC285375(A)	MAP2K2(D)	MECOM(A)	PHF12(A)	PTTG1IP(D)	SOX2(A)	TERC(A)	TERT(A)
TCGA-E2-A1AZ	CCNE1(A)	KDM5A(A)	MCL1(A)	TAF4B(A)
TCGA-DQ-5631	CERS3(A)	IGF1R(A)
TCGA-06-0209	CDK4(A)	EGFR(A)	MDM2(A)
TCGA-28-2514	CDKN2A(D)	EGFR(A)
TCGA-28-2513	EGFR(A)
TCGA-AN-A0FJ	E2F3(A)	EHF(A)	EYS(A)	FGFR3(A)	LETM1(A)	LYZ(A)	MYC(A)	PHF3(A)
TCGA-75-5122	CDK4(A)	IKBKB(A)	KAT6A(A)	KRAS(A)	MDM2(A)
TCGA-A8-A09Q	BCL2L1(A)	BPTF(A)	CNTN4(D)	KDM5A(A)	LETM2(A)	LINC00536(A)	LYZ(A)	TUBD1(A)	WHSC1L1(A)	ZNF703(A)
TCGA-A8-A09R	BCL11B(D)	DICER1(D)	GOLGA5(D)	GPHN(D)	RAD51B(D)	SETD3(D)	TCL1A(D)	TCL6(D)	TDRD9(D)	TRIP11(D)	TSHR(D)	ZNF703(A)
TCGA-25-1628	BDH1(A)	IKBKB(A)	KAT6A(A)	KRAS(A)	LETM2(A)	MDM2(A)	MECOM(A)	SOX2(A)	STK11(D)	TCF3(D)	TERC(A)	WHSC1L1(A)
