3060	4501	0.89
7383	4498	0.89
2566	8308	0.89
585	7445	0.89
8641	8641	0.89
4983	1856	0.89
3980	7723	0.89
1675	1674	0.89
6998	4313	0.89
4498	5698	0.89
7656	8496	0.89
6573	1684	0.89
1017	6208	0.89
6079	6076	0.89
8308	2566	0.89
2936	2793	0.89
1185	6479	0.89
2824	464	0.89
3062	4501	0.89
3062	4500	0.89
3980	3877	0.89
2888	5966	0.89
3203	2986	0.89
1656	1656	0.89
5966	2888	0.89
8591	2667	0.89
4119	3140	0.89
1301	227	0.89
6396	1923	0.89
1086	1086	0.89
5886	5341	0.89
4641	4641	0.89
1684	6573	0.89
1185	3026	0.89
5027	4498	0.89
7006	2331	0.88
2888	1415	0.88
93	7335	0.88
3028	5119	0.88
3269	8334	0.88
5621	2428	0.88
7721	7721	0.88
1941	6905	0.88
7006	1656	0.88
4754	4757	0.88
8163	1995	0.88
3271	4919	0.88
4849	6544	0.88
3153	3964	0.88
7973	7783	0.88
4757	4754	0.88
2331	7006	0.88
8291	8319	0.88
5557	3151	0.88
798	5460	0.88
3288	3284	0.88
7077	7165	0.88
7335	93	0.88
5401	2257	0.88
2663	8308	0.88
2428	5621	0.88
4195	1426	0.88
285	4201	0.88
8145	3478	0.88
2790	1217	0.88
8308	2663	0.88
4641	2801	0.88
5838	3205	0.88
8334	3269	0.88
5119	3028	0.88
4201	285	0.88
8319	8291	0.88
1120	3031	0.88
7165	7077	0.88
6963	2576	0.88
1588	3357	0.88
1226	4200	0.88
2257	5401	0.88
1656	7006	0.88
3478	8145	0.88
8381	7094	0.88
7783	7973	0.88
3964	3153	0.88
4919	3271	0.88
7094	8381	0.88
3980	8211	0.88
3284	3288	0.88
2801	4641	0.88
1217	2790	0.88
5327	5327	0.88
3357	1588	0.88
4200	1226	0.88
2576	6963	0.88
1415	2888	0.88
6172	6489	0.88
1426	4195	0.88
3205	5838	0.88
6262	3859	0.88
6544	4849	0.88
6905	1941	0.88
5460	798	0.88
1995	8163	0.88
6489	6172	0.88
8211	3980	0.88
3859	6262	0.88
3151	5557	0.88
3031	1120	0.88
3404	2506	0.87
3196	4103	0.87
4858	2202	0.87
3027	7919	0.87
4573	4576	0.87
253	2006	0.87
2202	4858	0.87
2798	3673	0.87
3026	1134	0.87
3951	7874	0.87
7179	2887	0.87
3067	7713	0.87
1548	5022	0.87
6386	6211	0.87
2425	5388	0.87
1134	3026	0.87
7734	6487	0.87
1431	7094	0.87
2153	6157	0.87
6255	2575	0.87
5388	2425	0.87
2887	7179	0.87
4576	4573	0.87
5401	4641	0.87
7354	1404	0.87
5685	6324	0.87
5022	6108	0.87
4103	3196	0.87
1705	5331	0.87
7713	3067	0.87
1481	1482	0.87
3586	4865	0.87
6324	5685	0.87
4919	4542	0.87
2006	253	0.87
6902	6681	0.87
7132	3107	0.87
6027	6027	0.87
6211	6386	0.87
4542	4919	0.87
3031	4332	0.87
6108	5022	0.87
135	4119	0.87
6395	1923	0.87
1523	1926	0.87
3057	848	0.87
1548	1017	0.87
4411	4408	0.87
169	2667	0.87
2457	6882	0.87
4641	5401	0.87
2575	3577	0.87
1404	1411	0.87
3577	2575	0.87
7938	6418	0.87
2824	2823	0.87
4408	4411	0.87
3107	7132	0.87
6487	7734	0.87
1730	1730	0.87
1482	1481	0.87
1404	7354	0.87
7952	5808	0.87
2359	3720	0.87
3429	3429	0.87
4865	3586	0.87
7174	7174	0.87
7009	7010	0.87
7874	3951	0.87
7094	1431	0.87
6418	7938	0.87
3720	2359	0.87
2823	2824	0.87
1411	1404	0.87
5331	1705	0.87
5808	7952	0.87
1017	1548	0.87
2667	169	0.87
7919	3027	0.87
4332	3031	0.87
7010	7009	0.87
7010	7005	0.87
1926	1523	0.87
4119	135	0.87
2575	6255	0.87
7938	3159	0.87
5022	1548	0.87
3159	7938	0.87
848	3057	0.87
6882	2457	0.87
7005	7010	0.87
678	6516	0.86
5105	5104	0.86
5105	5110	0.86
802	4722	0.86
8497	8498	0.86
6629	6629	0.86
7436	3002	0.86
2595	6573	0.86
4815	1236	0.86
8206	7179	0.86
2974	2965	0.86
3686	363	0.86
6737	1137	0.86
5072	8222	0.86
2046	6542	0.86
220	4468	0.86
5110	5105	0.86
4228	4228	0.86
5430	5596	0.86
4576	4572	0.86
4268	8091	0.86
4722	802	0.86
871	8163	0.86
6542	2046	0.86
4257	8211	0.86
5278	1047	0.86
2887	8205	0.86
6516	678	0.86
3073	6631	0.86
7176	6826	0.86
7006	7010	0.86
3448	3980	0.86
870	5402	0.86
2135	4426	0.86
5826	2552	0.86
2029	3586	0.86
5401	2801	0.86
3313	3641	0.86
6198	6197	0.86
6654	1905	0.86
7915	7911	0.86
1236	4815	0.86
5596	5430	0.86
7179	8206	0.86
2861	2802	0.86
363	3686	0.86
3026	5986	0.86
251	5075	0.86
7840	2149	0.86
8091	4268	0.86
7755	2793	0.86
2802	2861	0.86
1905	6654	0.86
6573	2595	0.86
2149	7840	0.86
5402	870	0.86
4327	2667	0.86
3591	2852	0.86
5027	3057	0.86
3980	3448	0.86
2667	4327	0.86
2793	7755	0.86
5096	1619	0.86
2050	2667	0.86
2965	2974	0.86
5075	251	0.86
5380	3065	0.86
5104	5105	0.86
8224	5067	0.86
7301	2215	0.86
1010	4917	0.86
2565	8308	0.86
4426	2135	0.86
5135	5135	0.86
1313	2131	0.86
2852	3591	0.86
5664	8163	0.86
8163	871	0.86
3641	3313	0.86
3030	6908	0.86
1137	6737	0.86
3002	7436	0.86
5986	3026	0.86
2131	1313	0.86
2847	1524	0.86
3586	2029	0.86
5437	1213	0.86
8498	8497	0.86
1213	5437	0.86
3057	5027	0.86
1619	5096	0.86
2964	2360	0.86
1524	2847	0.86
4468	220	0.86
5878	7006	0.86
2360	2964	0.86
8211	4257	0.86
2552	5826	0.86
2425	6854	0.86
4917	1010	0.86
2801	5401	0.86
2215	7301	0.86
8163	5664	0.86
8308	2565	0.86
1047	5278	0.86
7010	7006	0.86
431	5903	0.86
3036	6516	0.86
6631	3073	0.86
6826	7176	0.86
4572	4576	0.86
5903	431	0.86
2551	2941	0.86
6516	3036	0.86
7911	7915	0.86
2667	2050	0.86
8222	5072	0.86
5067	8224	0.86
6854	2425	0.86
8205	2887	0.86
871	6124	0.85
1039	2920	0.85
3021	7310	0.85
2667	3374	0.85
1185	4865	0.85
5426	3673	0.85
4135	4135	0.85
4584	1363	0.85
680	804	0.85
3673	5426	0.85
4674	4567	0.85
4318	5423	0.85
5327	1739	0.85
1262	1261	0.85
5890	2667	0.85
8145	3016	0.85
6212	3473	0.85
3987	3990	0.85
1527	4374	0.85
5498	6043	0.85
3990	3987	0.85
7874	1394	0.85
2761	6396	0.85
6277	6274	0.85
2920	1039	0.85
5179	5180	0.85
4576	4567	0.85
3153	7010	0.85
2638	7995	0.85
2968	2969	0.85
7352	3736	0.85
5928	2507	0.85
3758	3758	0.85
2507	5928	0.85
2608	838	0.85
1734	1736	0.85
3016	8145	0.85
5250	5378	0.85
3149	335	0.85
1872	3174	0.85
1394	7874	0.85
5378	5250	0.85
6470	6470	0.85
5300	7352	0.85
5222	5780	0.85
6043	5498	0.85
2232	4584	0.85
838	2608	0.85
6274	6277	0.85
4865	1185	0.85
5180	5179	0.85
1364	4513	0.85
4749	2750	0.85
3736	7352	0.85
5027	3049	0.85
546	5536	0.85
2066	2060	0.85
6479	6479	0.85
4929	3147	0.85
7310	3021	0.85
1736	1734	0.85
8225	8612	0.85
8560	7310	0.85
4814	6915	0.85
8612	8225	0.85
4567	4674	0.85
472	8319	0.85
5317	5318	0.85
7483	7483	0.85
8225	3790	0.85
4513	1364	0.85
1739	5327	0.85
5318	5317	0.85
8319	1413	0.85
6396	2761	0.85
7352	5300	0.85
7097	7310	0.85
3403	6373	0.85
804	680	0.85
2750	4749	0.85
1363	4584	0.85
4584	2232	0.85
6267	4317	0.85
1392	6948	0.85
797	6573	0.85
2300	4805	0.85
3049	5027	0.85
5315	5691	0.85
8381	5971	0.85
2966	2973	0.85
5314	5691	0.85
7656	7132	0.85
5316	5691	0.85
3030	6676	0.85
1261	1262	0.85
4317	6267	0.85
5423	4318	0.85
5247	6999	0.85
5868	7310	0.85
7995	2638	0.85
5536	546	0.85
1413	8319	0.85
6442	7526	0.85
5112	1656	0.85
5317	5691	0.85
6373	3403	0.85
3374	2667	0.85
4805	2300	0.85
3294	5963	0.85
6489	5258	0.85
3790	8225	0.85
7526	6442	0.85
5258	6489	0.85
2667	5890	0.85
8484	1694	0.85
2823	466	0.85
2973	2966	0.85
1694	8484	0.85
466	2823	0.85
335	3149	0.85
2969	2968	0.85
1656	5112	0.85
5691	5317	0.85
5691	5315	0.85
5691	5316	0.85
5691	5314	0.85
4567	4576	0.85
2066	2569	0.85
6124	871	0.85
7010	3153	0.85
7619	7619	0.85
5971	8381	0.85
8319	472	0.85
2060	2066	0.85
8319	2774	0.85
7310	7097	0.85
7310	8560	0.85
5780	5222	0.85
6915	4814	0.85
2774	8319	0.85
7132	7656	0.85
3473	6212	0.85
2569	2066	0.85
7310	5868	0.85
4374	1527	0.85
6676	3030	0.85
3089	7283	0.84
3988	3989	0.84
7619	8049	0.84
2008	1656	0.84
3015	169	0.84
92	5753	0.84
7352	869	0.84
3615	4436	0.84
6119	7418	0.84
8046	3118	0.84
2887	3686	0.84
8308	2503	0.84
2454	2455	0.84
6737	1136	0.84
2046	6546	0.84
1692	3286	0.84
6905	4186	0.84
3062	6215	0.84
7418	6119	0.84
5055	8618	0.84
8618	5055	0.84
4576	4571	0.84
8248	2030	0.84
6119	3790	0.84
3173	523	0.84
6546	2046	0.84
2177	6930	0.84
4759	4760	0.84
194	194	0.84
2046	2353	0.84
8474	2022	0.84
6118	1985	0.84
499	6215	0.84
3060	6215	0.84
6165	3662	0.84
2436	1941	0.84
3059	7285	0.84
523	3173	0.84
7028	7027	0.84
2455	2454	0.84
8253	4240	0.84
1100	4722	0.84
6215	3062	0.84
6215	499	0.84
2968	2973	0.84
2968	2966	0.84
3271	7176	0.84
5401	8572	0.84
492	5055	0.84
2786	7313	0.84
3486	171	0.84
8049	7619	0.84
4314	2663	0.84
2503	8308	0.84
1212	6552	0.84
2202	2200	0.84
1136	6737	0.84
1134	3027	0.84
5403	2257	0.84
2970	2972	0.84
3790	6119	0.84
7006	3204	0.84
1797	8589	0.84
5104	5098	0.84
8589	1797	0.84
3989	3988	0.84
1656	2008	0.84
2200	2202	0.84
869	7352	0.84
7176	7176	0.84
8163	363	0.84
1941	2436	0.84
3286	1692	0.84
4240	8253	0.84
8107	1656	0.84
4186	6905	0.84
7931	8381	0.84
7027	7028	0.84
975	974	0.84
2667	1696	0.84
2966	2968	0.84
8572	5401	0.84
8381	7931	0.84
585	3396	0.84
74	338	0.84
3396	585	0.84
3027	1134	0.84
5650	4702	0.84
5451	5451	0.84
2511	1430	0.84
1391	8249	0.84
3662	6165	0.84
4815	5636	0.84
3686	3686	0.84
2257	5403	0.84
3686	2887	0.84
7313	2786	0.84
1696	2667	0.84
4760	4759	0.84
8538	8425	0.84
1481	1481	0.84
363	8163	0.84
7285	499	0.84
7285	3062	0.84
499	7285	0.84
3204	7006	0.84
4722	1100	0.84
7903	3599	0.84
169	3015	0.84
2973	2968	0.84
7285	3060	0.84
7285	3059	0.84
3599	7903	0.84
3118	8046	0.84
3060	7285	0.84
2972	2970	0.84
6215	3060	0.84
6215	3059	0.84
1985	6118	0.84
3062	7285	0.84
8425	8538	0.84
5098	5104	0.84
974	975	0.84
5753	92	0.84
2030	8248	0.84
5636	4815	0.84
7176	3271	0.84
8249	1391	0.84
1430	2511	0.84
4571	4576	0.84
2022	8474	0.84
171	3486	0.84
7283	3089	0.84
4436	3615	0.84
6930	2177	0.84
3059	6215	0.84
2663	4314	0.84
6552	1212	0.84
338	74	0.84
1430	5617	0.83
3882	1654	0.83
3478	2022	0.83
7938	5749	0.83
4354	961	0.83
3595	3595	0.83
997	3478	0.83
2802	4356	0.83
5725	7565	0.83
6727	3723	0.83
8006	6532	0.83
5109	5104	0.83
8191	7415	0.83
4281	333	0.83
5840	1972	0.83
5808	8300	0.83
7656	3374	0.83
1976	337	0.83
6532	8006	0.83
4228	8049	0.83
35	975	0.83
7962	7963	0.83
8081	4535	0.83
3864	5787	0.83
169	8484	0.83
7598	7598	0.83
6902	7899	0.83
6902	6788	0.83
2148	4758	0.83
8300	5808	0.83
6516	2151	0.83
3723	6727	0.83
5051	828	0.83
8618	4721	0.83
7352	7982	0.83
6658	2491	0.83
4332	3623	0.83
1588	6443	0.83
1675	5775	0.83
8484	169	0.83
6902	6904	0.83
6902	4131	0.83
975	35	0.83
2404	5080	0.83
5749	7938	0.83
6826	4957	0.83
5617	1430	0.83
5775	1675	0.83
465	2823	0.83
2812	6744	0.83
2730	253	0.83
2667	3310	0.83
4981	3591	0.83
4413	4027	0.83
1137	1016	0.83
5179	5182	0.83
3591	4981	0.83
1135	3199	0.83
2491	6658	0.83
5389	3348	0.83
828	5051	0.83
4814	3078	0.83
333	4281	0.83
6788	6902	0.83
6479	8006	0.83
7297	7297	0.83
1082	7819	0.83
6702	2639	0.83
7565	5725	0.83
2022	3478	0.83
7305	6460	0.83
6211	2509	0.83
6460	7305	0.83
5104	5109	0.83
1001	1548	0.83
7982	7352	0.83
3478	997	0.83
4721	8618	0.83
5864	8334	0.83
3882	8456	0.83
8081	4862	0.83
680	1926	0.83
1639	7285	0.83
